時間,XY8002FR,XY8002TI,XY8002PI,TB8002PIB,TB8004PI,MX8004PIB,MX8004TI,MX8004FR,TB8004PI壓力梯度,MX8004PIB壓力梯度,1分鐘TB8004PI壓力梯度平均,1分鐘MX8004PIB壓力梯度平均,30分鐘TB8004PI壓力梯度平均,30分鐘MX8004PIB壓力梯度平均,50分鐘TB8004PI壓力梯度平均,50分鐘MX8004PIB壓力梯度平均
2021/6/30 13:10,-0.131344422,30.9715,6.736685009,5.842840195,4.393993331,2.546740424,36.55904166,-0.774912254,,,,,,,,
2021/6/30 13:10,-0.129341523,30.9715,6.736159276,5.842818737,4.394406407,2.552980314,36.55871357,-0.603082558,0.000413076,0.00623989,-3.80979E-05,7.69848E-05,-0.000235492,-0.000235492,-0.000279525,-0.000235492
2021/6/30 13:10,-0.13198535,30.99054,6.737028345,5.842944805,4.395060891,2.547642301,36.55969785,-0.496070502,0.000654484,-0.005338013,-6.29206E-05,6.42306E-05,-0.000236022,-0.000236022,-0.00027983,-0.000236022
2021/6/30 13:10,-0.130554708,30.99054,6.736298757,5.842778502,4.394663909,2.54724401,36.55889669,-0.582176103,-0.000396982,-0.000398291,-7.30134E-05,6.85483E-05,-0.000236309,-0.000236309,-0.000279942,-0.000236309
2021/6/30 13:10,-0.133656341,30.97855,6.736550894,5.843027957,4.394958963,2.545911796,36.55965207,-0.578857012,0.000295054,-0.001332214,-7.24678E-05,8.83611E-05,-0.000236362,-0.000236362,-0.000279846,-0.000236362
2021/6/30 13:10,-0.137742255,30.97855,6.736443601,5.842676574,4.394443959,2.56113841,36.56038456,-0.624713872,-0.000515003,0.015226614,-6.52847E-05,0.000108281,-0.00023627,-0.00023627,-0.000280332,-0.00023627
2021/6/30 13:10,-0.133919579,30.99996,6.736513341,5.843062827,4.394320573,2.563271784,36.56023195,-0.671181138,-0.000123386,0.002133374,-5.84653E-05,3.70838E-05,-0.000236249,-0.000236249,-0.000280774,-0.000236249
2021/6/30 13:10,-0.131344422,30.99996,6.736679644,5.842912618,4.394626356,2.561587059,36.55929345,-0.69430032,0.000305783,-0.001684725,-5.96473E-05,3.42512E-05,-0.000236312,-0.000236312,-0.000280516,-0.000236312
2021/6/30 13:10,-0.12666336,31.00145,6.736389955,5.843036004,4.395055526,2.555878224,36.55928582,-0.711048375,0.00042917,-0.005708836,-7.41045E-05,3.35622E-05,-0.000236219,-0.000236219,-0.000280615,-0.000236219
2021/6/30 13:10,-0.130966733,31.00145,6.736631363,5.843172802,4.394658544,2.551854113,36.55901114,-0.76476423,-0.000396982,-0.004024111,-7.2195E-05,4.46782E-05,-0.000236589,-0.000236589,-0.000280545,-0.000236589
2021/6/30 13:10,-0.131493209,30.97646,6.736658186,5.843105744,4.394631721,2.548580803,36.55931634,-0.701777812,-2.68231E-05,-0.00327331,-6.42845E-05,6.33119E-05,-0.000236398,-0.000236398,-0.000280812,-0.000236398
2021/6/30 13:10,-0.127876545,30.97646,6.736524071,5.842829466,4.394567346,2.557265375,36.5598123,-0.715244926,-6.43754E-05,0.008684572,-4.57357E-05,9.23114E-05,-0.000236565,-0.000236565,-0.000280652,-0.000236565
2021/6/30 13:10,-0.127876545,30.97646,6.736524071,5.842829466,4.394567346,2.557265375,36.5598123,-0.715244926,0,0,-4.46445E-05,4.54437E-05,-0.000238083,-0.000238083,-0.000280592,-0.000238083
2021/6/30 13:10,-0.128162674,30.99034,6.736009067,5.84281069,4.394808753,2.556171219,36.5611552,-0.670837784,0.000241408,-0.001094155,-2.15494E-05,3.45727E-05,-0.000238235,-0.000238235,-0.000281436,-0.000238235
2021/6/30 13:10,-0.128998169,30.96455,6.736373861,5.843272047,4.394213281,2.551025485,36.56085762,-0.747863574,-0.000595473,-0.005145735,-2.95509E-05,3.07909E-05,-0.000237272,-0.000237272,-0.000280908,-0.000237272
2021/6/30 13:10,-0.131218526,30.96455,6.736636728,5.84274095,4.394186458,2.553502213,36.56038456,-0.854150771,-2.68231E-05,0.002476728,-3.99164E-05,4.80007E-05,-0.000236258,-0.000236258,-0.000280604,-0.000236258
2021/6/30 13:10,-0.12824279,30.97203,6.736298757,5.843202307,4.395254017,2.554271326,36.55983519,-0.695559286,0.001067559,0.000769113,-1.41844E-05,5.17519E-05,-0.000235533,-0.000235533,-0.000280595,-0.000235533
2021/6/30 13:10,-0.131813673,30.98315,6.735821305,5.843041368,4.395066255,2.55211964,36.56056768,-0.737105143,-0.000187762,-0.002151686,-2.11857E-05,4.90418E-05,-0.000236505,-0.000236505,-0.000280828,-0.000236505
2021/6/30 13:10,-0.129925225,30.98315,6.736577717,5.843116473,4.393832393,2.549789409,36.56095681,-0.867427133,-0.001233862,-0.00233023,-3.63703E-05,7.45044E-05,-0.000236088,-0.000236088,-0.000280828,-0.000236088
2021/6/30 13:10,-0.130932397,30.98315,6.736309486,5.843213036,4.394545887,2.556542042,36.56158248,-0.653822677,0.000713494,0.006752632,-9.27443E-06,5.6575E-05,-0.000234251,-0.000234251,-0.000279661,-0.000234251
2021/6/30 13:10,-0.133747902,30.92994,6.743471252,5.842818737,4.394878493,2.553923394,36.56012513,-0.603807416,0.000332606,-0.002618648,-2.0822E-05,4.23355E-05,-0.000234839,-0.000234839,-0.000279728,-0.000234839
2021/6/30 13:10,-0.133576225,30.93271,6.74900754,5.84301991,4.394696096,2.558565542,36.56094918,-0.59915306,-0.000182397,0.004642149,-5.69195E-05,3.82321E-05,-0.000234648,-0.000234648,-0.000279939,-0.000234648
2021/6/30 13:10,-0.137227224,30.95823,6.748905612,5.84288043,4.395012609,2.552467572,36.56101785,-0.616893026,0.000316513,-0.00609797,-2.96418E-05,3.9947E-05,-0.000234833,-0.000234833,-0.000279898,-0.000234833
2021/6/30 13:10,-0.131676331,30.95823,6.748964623,5.842931394,4.39464245,2.547953609,36.56133832,-0.649282771,-0.000370159,-0.004513963,-6.93763E-05,5.8642E-05,-0.000235113,-0.000235113,-0.000280186,-0.000235113
2021/6/30 13:10,-0.130703495,30.95823,6.749184572,5.843100379,4.394460053,2.553474744,36.56171219,-0.76560354,-0.000182397,0.005521135,-6.31025E-05,8.59113E-05,-0.000234886,-0.000234886,-0.000279856,-0.000234886
2021/6/30 13:10,-0.130497482,30.95605,6.74906655,5.843014545,4.394878493,2.552788036,36.56131543,-0.822295132,0.00041844,-0.000686708,-5.81925E-05,4.16772E-05,-0.000234836,-0.000234836,-0.000279502,-0.000234836
2021/6/30 13:10,-0.128586144,30.93217,6.749313323,5.843282776,4.394309844,2.557315733,36.56113994,-0.796581718,-0.00056865,0.004527697,-3.64612E-05,7.63111E-05,-0.000234675,-0.000234675,-0.000279717,-0.000234675
2021/6/30 13:10,-0.130142683,30.93217,6.748674933,5.842936758,4.395135995,2.547472913,36.56072791,-0.688196246,0.000826151,-0.00984282,-6.72851E-05,4.7771E-05,-0.000235876,-0.000235876,-0.000279703,-0.000235876
2021/6/30 13:10,-0.129261407,30.97434,6.746867056,5.843081603,4.393902133,2.550384557,36.56070502,-0.655577598,-0.001233862,0.002911644,-6.78306E-05,4.25958E-05,-0.000244467,-0.000244467,-0.000279898,-0.000244467
2021/6/30 13:10,-0.129021059,30.97434,6.748809049,5.842899206,4.393140357,2.559192736,36.56113994,-0.630093087,-0.000761776,0.008808179,-2.86416E-05,7.38154E-05,-0.000254198,-0.000254198,-0.000279631,-0.000254198
2021/6/30 13:10,-0.130154128,30.97832,6.748664204,5.842791914,4.394529793,2.553831833,36.5611552,-0.561613002,0.001389436,-0.005360903,-3.94618E-05,4.93328E-05,-0.00026111,-0.00026111,-0.000279785,-0.00026111
2021/6/30 13:10,-0.132832291,30.97832,6.748862695,5.842872383,4.394937504,2.553703647,36.56117809,-0.494735236,0.000407711,-0.000128186,-6.66486E-05,4.81997E-05,-0.000265845,-0.000265845,-0.000280547,-0.000265845
2021/6/30 13:10,-0.128757821,30.976,6.749259677,5.842993087,4.394159635,2.558478559,36.56144514,-0.672058599,-0.00077787,0.004774912,9.09258E-08,6.06631E-05,-0.000269334,-0.000269334,-0.000280815,-0.000269334
2021/6/30 13:10,-0.131310087,30.976,6.74977468,5.842743632,4.393692913,2.558249657,36.5617656,-0.680795056,-0.000466722,-0.000228903,-2.84598E-05,5.07567E-05,-0.00027163,-0.00027163,-0.000280414,-0.00027163
2021/6/30 13:10,-0.131069739,30.96346,6.74885733,5.84266048,4.393580256,2.561500076,36.56145277,-0.698153517,-0.000112657,0.00325042,-2.04583E-05,3.36388E-05,-0.000272409,-0.000272409,-0.000280241,-0.000272409
2021/6/30 13:10,-0.128837937,30.96346,6.748685662,5.843140614,4.393301295,2.556418434,36.5613078,-0.620212117,-0.00027896,-0.005081642,-2.18222E-05,5.50898E-05,-0.000272767,-0.000272767,-0.000280373,-0.000272767
2021/6/30 13:10,-0.127613307,30.96253,6.749463532,5.842727538,4.39077456,2.558437357,36.56182664,-0.697085304,-0.002526736,0.002018923,-2.59138E-05,4.89194E-05,-0.000272859,-0.000272859,-0.000280021,-0.000272859
2021/6/30 13:10,-0.135109873,30.96253,6.74935624,5.843132567,4.392190819,2.550357088,36.56212422,-0.652372959,0.001416259,-0.008080269,9.72906E-06,4.63165E-05,-0.000271258,-0.000271258,-0.000279536,-0.000271258
2021/6/30 13:10,-0.136712193,30.96253,6.749307958,5.842955535,4.392142538,2.54507859,36.56184953,-0.731497024,-4.82816E-05,-0.005278498,1.30933E-05,6.80125E-05,-0.000271768,-0.000271768,-0.000279969,-0.000271768
2021/6/30 13:10,-0.133793682,30.95155,6.74935624,5.842968946,4.392346393,2.541672516,36.5617656,-0.773500687,0.000203856,-0.003406074,1.75487E-05,8.8208E-05,-0.00027149,-0.00027149,-0.000279769,-0.00027149
2021/6/30 13:10,-0.130863727,30.95155,6.749028998,5.84295017,4.391632899,2.546117809,36.56206318,-0.814092782,-0.000713494,0.004445292,2.90962E-06,9.6966E-05,-0.000271777,-0.000271777,-0.00027928,-0.000271777
2021/6/30 13:10,-0.12989089,30.9458,6.748980716,5.842681939,4.391133989,2.563628872,36.56282619,-0.785594384,-0.00049891,0.017511064,-4.36444E-06,8.54519E-05,-0.000271669,-0.000271669,-0.000278452,-0.000271669
2021/6/30 13:10,-0.129925225,30.9458,6.748948529,5.842896524,4.39260926,2.560108347,36.56242942,-0.753891347,0.00147527,-0.003520525,-2.54592E-06,3.8814E-05,-0.00027132,-0.00027132,-0.000278602,-0.00027132
2021/6/30 13:10,-0.128975278,30.96569,6.749023633,5.843247906,4.393226191,2.556862506,36.56210896,-0.800930871,0.000616931,-0.003245842,-2.16403E-05,3.82321E-05,-0.000272233,-0.000272233,-0.000279139,-0.000272233
2021/6/30 13:10,-0.128734931,30.96569,6.749002175,5.842995769,4.394846306,2.549432321,36.56221578,-0.760987334,0.001620115,-0.007430185,-1.54574E-06,2.69018E-05,-0.000272301,-0.000272301,-0.000279296,-0.000272301
2021/6/30 13:10,-0.128631924,30.94619,6.749254312,5.843006498,4.393413952,2.54889211,36.56297879,-0.692698001,-0.001432353,-0.000540211,-6.29206E-05,5.8397E-05,-0.000273184,-0.000273184,-0.000279737,-0.000273184
2021/6/30 13:10,-0.130589043,30.94619,6.749243583,5.842931394,4.392126444,2.553410652,36.56307035,-0.680909507,-0.001287509,0.004518541,-2.74596E-05,6.3465E-05,-0.000272653,-0.000272653,-0.000279254,-0.000272653
2021/6/30 13:10,-0.130932397,30.97995,6.749211395,5.842714127,4.391847484,2.554124828,36.56304746,-0.740576835,-0.00027896,0.000714177,-6.81943E-06,8.47936E-05,-0.000271952,-0.000271952,-0.000278839,-0.000271952
2021/6/30 13:10,-0.132637723,30.97995,6.748894883,5.842647069,4.393548068,2.540853044,36.56268121,-0.937318785,0.001700584,-0.013271784,-2.54592E-05,7.20852E-05,-0.000272728,-0.000272728,-0.0002791,-0.000272728
2021/6/30 13:10,-0.130428811,30.95046,6.749125561,5.842783867,4.391085708,2.547944453,36.56315428,-0.768541126,-0.00246236,0.007091409,-4.97364E-05,0.000117743,-0.000279246,-0.000279246,-0.00027952,-0.000279246
2021/6/30 13:10,-0.132683504,30.95046,6.74906655,5.842960899,4.391783108,2.548864642,36.56322295,-0.596215474,0.000697401,0.000920189,-2.90962E-06,6.83952E-05,-0.000285828,-0.000285828,-0.000278497,-0.000285828
2021/6/30 13:10,-0.129879445,30.95756,6.748889518,5.843041368,4.390865758,2.550714177,36.56339844,-0.729894705,-0.00091735,0.001849535,-1.12748E-05,9.17295E-05,-0.000293527,-0.000293527,-0.000278726,-0.000293527
2021/6/30 13:10,-0.129341523,30.95756,6.749189937,5.842765091,4.391316386,2.554541431,36.56342133,-0.762780406,0.000450628,0.003827255,4.27351E-06,7.66939E-05,-0.000297711,-0.000297711,-0.00027861,-0.000297711
2021/6/30 13:10,-0.128803601,30.97859,6.74900754,5.843427621,4.390881852,2.551167404,36.56294064,-0.708873798,-0.000434534,-0.003374027,-5.6374E-06,9.47765E-05,-0.000301122,-0.000301122,-0.000278899,-0.000301122
2021/6/30 13:10,-0.134320159,30.9675,6.74921676,5.843239859,4.391305657,2.548049748,36.56287197,-0.64184343,0.000423805,-0.003117656,1.25478E-05,0.000106061,-0.00030372,-0.00030372,-0.000278561,-0.00030372
2021/6/30 13:10,-0.134926751,30.9675,6.748685662,5.843044051,4.390720914,2.552916222,36.56281856,-0.645811079,-0.000584743,0.004866473,-8.00147E-06,6.64354E-05,-0.000305876,-0.000305876,-0.000279271,-0.000305876
2021/6/30 13:10,-0.136014039,30.9675,6.748792955,5.842912618,4.390860394,2.551231497,36.56215474,-0.577292843,0.00013948,-0.001684725,1.14566E-05,6.82574E-05,-0.000306448,-0.000306448,-0.000279193,-0.000306448
2021/6/30 13:10,-0.129043949,30.97057,6.74724258,5.843264,4.391252011,2.55510911,36.56248283,-0.602624752,0.000391617,0.003877613,-2.72777E-06,6.5532E-05,-0.000307969,-0.000307969,-0.0002794,-0.000307969
2021/6/30 13:10,-0.130634824,30.96199,6.749254312,5.843137932,4.391708004,2.55214253,36.56375706,-0.697619411,0.000455993,-0.00296658,4.54629E-06,8.50385E-05,-0.000308208,-0.000308208,-0.000279477,-0.000308208
2021/6/30 13:11,-0.132214253,30.96199,6.748261857,5.84305478,4.391745556,2.557654509,36.56407752,-0.675606592,3.75523E-05,0.005511979,-1.79124E-05,7.92968E-05,-0.00030858,-0.00030858,-0.00027964,-0.00030858
2021/6/30 13:11,-0.128380131,30.96199,6.749560095,5.843073556,4.39069409,2.556313139,36.56326873,-0.727910881,-0.001051465,-0.00134137,-1.30933E-05,5.84429E-05,-0.000308005,-0.000308005,-0.000279763,-0.000308005
2021/6/30 13:11,-0.128837937,30.90389,6.748894883,5.842700715,4.390753101,2.555054174,36.56290249,-0.776476423,5.90108E-05,-0.001258965,5.64649E-05,5.85961E-05,-0.000308145,-0.000308145,-0.000278565,-0.000308145
2021/6/30 13:11,-0.131264306,30.94008,6.748975352,5.84295017,4.390388307,2.555809553,36.56268884,-0.74259881,-0.000364794,0.000755379,3.10057E-05,7.78423E-05,-0.000308315,-0.000308315,-0.000278635,-0.000308315
2021/6/30 13:11,-0.133461773,30.9337,6.748454984,5.842901888,4.391107166,2.549597131,36.56311613,-0.664542957,0.000718859,-0.006212422,4.5281E-05,4.24886E-05,-0.000307781,-0.000307781,-0.000278424,-0.000307781
2021/6/30 13:11,-0.130646269,30.9337,6.749114832,5.842966264,4.390994509,2.554884786,36.56365787,-0.553715855,-0.000112657,0.005287655,4.63721E-05,7.38001E-05,-0.000308291,-0.000308291,-0.000278608,-0.000308291
2021/6/30 13:11,-0.132557607,30.9337,6.748969987,5.842939441,4.390801383,2.547253166,36.56435984,-0.553219899,-0.000193126,-0.007631619,4.62812E-05,4.87203E-05,-0.000308276,-0.000308276,-0.000278579,-0.000308276
2021/6/30 13:11,-0.132065466,30.95583,6.749334781,5.842829466,4.390254192,2.550054937,36.56363498,-0.693880665,-0.000547191,0.00280177,3.33698E-05,0.000100641,-0.000309296,-0.000309296,-0.000278399,-0.000309296
2021/6/30 13:11,-0.12908973,30.96547,6.748444255,5.842657798,4.390796018,2.546264306,36.56315428,-0.728330536,0.000541827,-0.00379063,3.26423E-05,8.07361E-05,-0.000309806,-0.000309806,-0.000278461,-0.000309806
2021/6/30 13:11,-0.128219899,30.96547,6.748696392,5.842896524,4.390865758,2.547578208,36.56274989,-0.657599573,6.97401E-05,0.001313902,-5.18277E-06,8.63247E-05,-0.0003102,-0.0003102,-0.000278576,-0.0003102
2021/6/30 13:11,-0.130543263,30.96547,6.749442074,5.84255587,4.391933318,2.55197772,36.56331451,-0.692850603,0.001067559,0.004399512,2.40953E-05,0.000106505,-0.000310191,-0.000310191,-0.000278508,-0.000310191
2021/6/30 13:11,-0.130543263,30.96547,6.749442074,5.84255587,4.391933318,2.55197772,36.56331451,-0.692850603,0,0,3.11875E-05,0.000103902,-0.000311228,-0.000311228,-0.000278747,-0.000311228
2021/6/30 13:11,-0.136540516,30.97358,6.747017266,5.842770455,4.393295931,2.552669007,36.56351289,-0.726575614,0.001362613,0.000691286,2.75505E-05,9.49908E-05,-0.000314151,-0.000314151,-0.000278853,-0.000314151
2021/6/30 13:11,-0.134594842,30.9835,6.748835872,5.842665845,4.393065252,2.551158248,36.56435221,-0.743667023,-0.000230679,-0.001510758,2.455E-06,8.22978E-05,-0.000320905,-0.000320905,-0.000279549,-0.000320905
2021/6/30 13:11,-0.135888143,30.9835,6.748873424,5.8425666,4.391858213,2.549990844,36.56452007,-0.707233328,-0.001207039,-0.001167404,-9.36535E-06,0.000103305,-0.000327173,-0.000327173,-0.000279212,-0.000327173
2021/6/30 13:11,-0.131527545,31.0099,6.749125561,5.842934076,4.393349577,2.553547993,36.56442088,-0.754959561,0.001491364,0.003557149,-9.36535E-06,9.93852E-05,-0.00033263,-0.00033263,-0.000279084,-0.00033263
2021/6/30 13:11,-0.13358767,31.0099,6.749061186,5.84267121,4.394004061,2.551204029,36.56373417,-0.714520067,0.000654484,-0.002343965,-8.27424E-06,7.73982E-05,-0.000337112,-0.000337112,-0.000279166,-0.000337112
2021/6/30 13:11,-0.131195636,30.98241,6.749120197,5.843095015,4.392920407,2.554069892,36.56329925,-0.735922478,-0.001083653,0.002865863,-1.30024E-05,9.54195E-05,-0.000340055,-0.000340055,-0.000279663,-0.000340055
2021/6/30 13:11,-0.129879445,30.98241,6.748283316,5.843213036,4.393285202,2.545426522,36.56444377,-0.698000916,0.000364794,-0.008643369,-1.80033E-05,6.68794E-05,-0.000342364,-0.000342364,-0.000279425,-0.000342364
2021/6/30 13:11,-0.127762094,30.95773,6.749189937,5.843011863,4.393317389,2.553840989,36.56435221,-0.747634671,3.21877E-05,0.008414467,-4.27351E-05,0.000105571,-0.000344683,-0.000344683,-0.000279112,-0.000344683
2021/6/30 13:11,-0.131241416,30.95773,6.749184572,5.842936758,4.391520242,2.560108347,36.56394018,-0.737524798,-0.001797147,0.006267358,-6.3648E-07,7.88069E-05,-0.000345563,-0.000345563,-0.000280028,-0.000345563
2021/6/30 13:11,-0.129330078,30.95773,6.748294045,5.84277582,4.392947231,2.548415993,36.56422249,-0.647298947,0.001426989,-0.011692355,5.10093E-05,6.73847E-05,-0.000345742,-0.000345742,-0.000279694,-0.000345742
2021/6/30 13:11,-0.129879445,30.95438,6.749114832,5.842907253,4.390919404,2.542533191,36.56487868,-0.679078285,-0.002027826,-0.005882802,3.1824E-06,9.6277E-05,-0.000346699,-0.000346699,-0.000280225,-0.000346699
2021/6/30 13:11,-0.129879445,30.95438,6.749114832,5.842907253,4.390919404,2.542533191,36.56487868,-0.679078285,0,0,3.62794E-05,0.000121433,-0.000345948,-0.000345948,-0.000278919,-0.000345948
2021/6/30 13:11,-0.130932397,30.95438,6.749828326,5.842676574,4.391026697,2.553964596,36.56470319,-0.728330536,0.000107292,0.011431405,3.95527E-05,0.000115263,-0.000347003,-0.000347003,-0.000278522,-0.000347003
2021/6/30 13:11,-0.12993667,30.96384,6.748905612,5.842681939,4.392727281,2.554596368,36.56431405,-0.844307951,0.001700584,0.000631772,3.3006E-05,5.6529E-05,-0.000348161,-0.000348161,-0.000278425,-0.000348161
2021/6/30 13:11,-0.129948115,30.96384,6.749474261,5.843052098,4.390340026,2.560653136,36.56447429,-0.79429269,-0.002387256,0.006056768,8.00147E-06,6.99417E-05,-0.000348163,-0.000348163,-0.000279413,-0.000348163
2021/6/30 13:11,-0.128792156,30.95954,6.747419612,5.843143296,4.391133989,2.552655272,36.56453533,-0.656111705,0.000793964,-0.007997864,6.25569E-05,6.21176E-05,-0.000341284,-0.000341284,-0.000278577,-0.000341284
2021/6/30 13:11,-0.12949031,30.95954,6.749989265,5.842762408,4.392212278,2.555164047,36.56439799,-0.675186937,0.001078288,0.002508775,1.964E-05,0.000107485,-0.000324489,-0.000324489,-0.000278354,-0.000324489
2021/6/30 13:11,-0.127327178,30.98325,6.749415251,5.842647069,4.390812112,2.559829086,36.56435221,-0.769342286,-0.001400166,0.004665039,2.01855E-05,7.00488E-05,-0.000320419,-0.000320419,-0.000278728,-0.000320419
2021/6/30 13:11,-0.136242942,30.98325,6.749715669,5.843006498,4.390597527,2.556230734,36.56435221,-0.528422097,-0.000214585,-0.003598352,4.44627E-05,5.37424E-05,-0.000315874,-0.000315874,-0.000278416,-0.000315874
2021/6/30 13:11,-0.135750801,30.96989,6.7496352,5.842708762,4.394942869,2.552678163,36.56504654,-0.469822982,0.004345342,-0.003552571,7.7196E-05,5.34974E-05,-0.000315394,-0.000315394,-0.000278479,-0.000315394
2021/6/30 13:11,-0.136231497,30.96989,6.749656658,5.84288043,4.392480509,2.552806348,36.56488631,-0.442545399,-0.00246236,0.000128186,-4.27351E-06,7.34173E-05,-0.000321472,-0.000321472,-0.000279504,-0.000321472
2021/6/30 13:11,-0.131458874,30.94108,6.749742492,5.843132567,4.392485873,2.549331604,36.56492446,-0.446398596,5.36462E-06,-0.003474744,4.49173E-05,6.17655E-05,-0.000324108,-0.000324108,-0.000279169,-0.000324108
2021/6/30 13:11,-0.130463147,30.94108,6.745917519,5.842861654,4.392292747,2.559668854,36.5647566,-0.450556997,-0.000193126,0.01033725,3.50973E-05,0.000109567,-0.000329046,-0.000329046,-0.000279427,-0.000329046
2021/6/30 13:11,-0.130657714,30.91598,6.745885331,5.842719491,4.391772379,2.559751259,36.56418434,-0.479932855,-0.000520368,8.2405E-05,3.58247E-05,5.67587E-05,-0.000332896,-0.000332896,-0.000279034,-0.000332896
2021/6/30 13:11,-0.130623379,30.95683,6.749248947,5.842719491,4.391348574,2.552032657,36.5650618,-0.585991149,-0.000423805,-0.007718602,4.57357E-05,6.04334E-05,-0.000335061,-0.000335061,-0.000278772,-0.000335061
2021/6/30 13:11,-0.127052495,30.95683,6.748621287,5.842722174,4.392963324,2.553598352,36.56526019,-0.58034488,0.00161475,0.001565695,5.86471E-05,9.20511E-05,-0.000337342,-0.000337342,-0.000278642,-0.000337342
2021/6/30 13:11,-0.131687777,30.95683,6.749318687,5.84269535,4.393177909,2.549500992,36.56516863,-0.586601557,0.000214585,-0.00409736,2.17313E-05,0.000110869,-0.000340816,-0.000340816,-0.000279203,-0.000340816
2021/6/30 13:11,-0.132271479,30.9531,6.748980716,5.84308965,4.392518061,2.550119029,36.56587059,-0.735197619,-0.000659848,0.000618038,2.88235E-05,0.000104545,-0.000341505,-0.000341505,-0.000279078,-0.000341505
2021/6/30 13:11,-0.12949031,30.98528,6.748685662,5.843202307,4.391375397,2.550054937,36.56551961,-0.69594079,-0.001142664,-6.40928E-05,4.02801E-05,8.62941E-05,-0.000341943,-0.000341943,-0.000278905,-0.000341943
2021/6/30 13:11,-0.128345796,30.98528,6.748637381,5.843111108,4.39098378,2.55619411,36.56616817,-0.656912864,-0.000391617,0.006139173,6.38299E-05,8.47629E-05,-0.000342229,-0.000342229,-0.000278713,-0.000342229
2021/6/30 13:11,-0.132454601,30.98528,6.749265041,5.842995769,4.39133248,2.556212422,36.56587059,-0.623302304,0.0003487,1.83122E-05,6.43754E-05,6.98804E-05,-0.000343807,-0.000343807,-0.000278787,-0.000343807
2021/6/30 13:11,-0.13111552,30.99394,6.7459658,5.842968946,4.393134992,2.557869678,36.56587822,-0.757057836,0.001802512,0.001657256,5.7556E-05,6.81656E-05,-0.000344278,-0.000344278,-0.000279454,-0.000344278
2021/6/30 13:11,-0.127922326,31.02072,6.746191114,5.842917982,4.391133989,2.549775675,36.56583244,-0.765946895,-0.002001003,-0.008094003,2.17313E-05,5.76621E-05,-0.000344716,-0.000344716,-0.000279214,-0.000344716
2021/6/30 13:11,-0.13113841,31.00657,6.744345685,5.843036004,4.391793837,2.545051122,36.56616054,-0.694681825,0.000659848,-0.004724554,5.53738E-05,8.71056E-05,-0.000344472,-0.000344472,-0.000278391,-0.000344472
2021/6/30 13:11,-0.134102701,31.00657,6.743090365,5.843095015,4.391724097,2.549262933,36.56651152,-0.772813978,-6.97401E-05,0.004211811,5.10093E-05,0.00013725,-0.000345849,-0.000345849,-0.000278753,-0.000345849
2021/6/30 13:11,-0.133747902,30.96046,6.745788768,5.843188895,4.39034539,2.545399054,36.56670227,-0.768312223,-0.001378707,-0.003863879,5.0191E-05,9.96914E-05,-0.000345835,-0.000345835,-0.000278543,-0.000345835
2021/6/30 13:11,-0.13361056,30.94974,6.745987259,5.842834831,4.390613621,2.545637113,36.56580192,-0.829696322,0.000268231,0.000238059,8.01965E-05,9.74406E-05,-0.000341713,-0.000341713,-0.000278279,-0.000341713
2021/6/30 13:11,-0.132603388,30.94974,6.746003353,5.843022592,4.39091404,2.550210591,36.56580192,-0.784945826,0.000300419,0.004573478,6.54665E-05,0.000107102,-0.000334625,-0.000334625,-0.000278463,-0.000334625
2021/6/30 13:11,-0.132752175,30.99474,6.744565635,5.842998451,4.391117895,2.548777659,36.56610713,-0.776705326,0.000203856,-0.001432931,5.1464E-05,8.85448E-05,-0.000327167,-0.000327167,-0.000278785,-0.000327167
2021/6/30 13:11,-0.132752175,30.99474,6.744565635,5.842998451,4.391117895,2.548777659,36.56610713,-0.776705326,0,0,5.61921E-05,9.17295E-05,-0.000322014,-0.000322014,-0.000278756,-0.000322014
2021/6/30 13:11,-0.129410194,30.99474,6.746942161,5.843100379,4.39098378,2.550439493,36.56623684,-0.652220357,-0.000134115,0.001661834,6.68304E-05,0.000105494,-0.000318773,-0.000318773,-0.000278633,-0.000318773
2021/6/30 13:11,-0.13278651,30.97915,6.746920703,5.842877748,4.39162217,2.551785442,36.56677094,-0.631466504,0.00063839,0.001345948,6.58302E-05,9.3475E-05,-0.000317491,-0.000317491,-0.000278719,-0.000317491
2021/6/30 13:11,-0.130508927,30.97915,6.74843889,5.843127202,4.390833571,2.556601557,36.56657256,-0.779833664,-0.000788599,0.004816115,4.96455E-05,0.0001171,-0.000319155,-0.000319155,-0.000278499,-0.000319155
2021/6/30 13:11,-0.129410194,30.96255,6.746121374,5.843038686,4.391396856,2.556299405,36.5669617,-0.652830765,0.000563285,-0.000302152,6.46482E-05,8.94482E-05,-0.000321415,-0.000321415,-0.000278407,-0.000321415
2021/6/30 13:11,-0.130623379,30.96255,6.747972168,5.842931394,4.390699455,2.5518358,36.56630551,-0.600297574,-0.000697401,-0.004463604,5.22823E-05,6.72928E-05,-0.000325178,-0.000325178,-0.000278703,-0.000325178
2021/6/30 13:11,-0.134217152,30.98327,6.750348694,5.842649751,4.391520242,2.551510758,36.56631314,-0.587364566,0.000820787,-0.000325042,6.06475E-05,9.50368E-05,-0.000327722,-0.000327722,-0.000278146,-0.000327722
2021/6/30 13:11,-0.129845109,30.98327,6.747489352,5.842850924,4.390651174,2.541965512,36.56705326,-0.572676637,-0.000869068,-0.009545246,5.54647E-05,8.48089E-05,-0.000331184,-0.000331184,-0.000278549,-0.000331184
