時間,XY8002FR,XY8002TI,XY8002PI,TB8002PIB,TB8004PI,MX8004PIB,MX8004TI,MX8004FR
2021-06-30 09:20:14,-0.13013123760109699,27.627269999999999,6.8502057172363804,5.9675434521822099,4.5303244005341101,2.6941309323973699,32.865222035708797,-0.76987639249198203
2021-06-30 09:20:15,-0.12916984587211999,27.627269999999999,6.8507368145429597,5.9679136109110296,4.5297450216542003,2.6968411414619302,32.8671677094461,-0.59335418892110003
2021-06-30 09:20:16,-0.129558980619565,27.61975,6.8505919698229798,5.9671062357126496,4.5295572599801597,2.69770181596216,32.865420418129098,-0.66748054326263095
2021-06-30 09:20:17,-0.12895238821913399,27.61975,6.8500823309934402,5.9660279472417201,4.5298147617045599,2.7006821303219901,32.864016481001102,-0.59316343659391801
2021-06-30 09:20:18,-0.130886616816727,27.626429999999999,6.8500555078971503,5.9675568637303504,4.5305604437814697,2.6935815656951001,32.865679841294103,-0.66397070044254503
2021-06-30 09:20:19,-0.13502975736303699,27.65335,6.8515307781931902,5.9679484809362098,4.5293855921638899,2.69714329314818,32.865939264459001,-0.68476270410499296
2021-06-30 09:20:20,-0.134411719822983,27.65335,6.8542828278727299,5.9677499900236501,4.5292031951091101,2.7055714939722302,32.863863879139302,-0.69964138562490197
2021-06-30 09:20:21,-0.130463146650388,27.65335,6.8555166903021503,5.9684420259079802,4.5306033607355403,2.7026735846177301,32.862513352662901,-0.75404394933617702
2021-06-30 09:20:22,-0.128334350679081,27.699639999999999,6.85598341217763,5.9683535096902203,4.5308018516480999,2.6949824507859002,32.863299252250897,-0.66526781626736198
2021-06-30 09:20:23,-0.13229436899130401,27.699639999999999,6.8544544956889997,5.9679967625095403,4.52938022754463,2.6969784831374901,32.862475202197501,-0.66820540210590096
2021-06-30 09:20:24,-0.131710666870134,27.67726,6.8531026116358902,5.9681550187776597,4.5297181985579096,2.6996658019227802,32.864947352357703,-0.64813825728674002
2021-06-30 09:20:25,-0.12801388676941799,27.67726,6.8517453629635297,5.9684473905272402,4.52992205408973,2.6984709293453402,32.865450938501397,-0.72901724401037404
2021-06-30 09:20:26,-0.12847169235464601,27.6587,6.8543311094460604,5.9683481450709603,4.5299596064245398,2.6895254082099802,32.864832900961403,-0.68884480390660896
2021-06-30 09:20:27,-0.130669159163741,27.6587,6.8544598603082596,5.9679270224591798,4.5295518953608997,2.6943781474134001,32.866961696932698,-0.706050663818101
2021-06-30 09:20:28,-0.129616206317715,27.69688,6.8583438446512996,5.9682649934724497,4.5299542418052798,2.70336029299557,32.864916831985298,-0.77273767739966803
2021-06-30 09:20:29,-0.129684877155503,27.69688,6.85770545495956,5.9683561919998498,4.5302868481993004,2.6982420265527201,32.864169082862801,-0.72169235464672399
2021-06-30 09:20:30,-0.12736151381047001,27.677389999999999,6.8565145094842102,5.9684608020753904,4.53036731748817,2.7003570883564798,32.865038913474699,-0.705096902182206
2021-06-30 09:20:31,-0.12975354799328501,27.677389999999999,6.8564662279108797,5.9679109286014,4.52920855972837,2.7014329314817598,32.865977414924501,-0.76693880665344405
2021-06-30 09:20:32,-0.131802227987182,27.648160000000001,6.8579522274454501,5.9682435349954197,4.5299917941400896,2.7053654814588701,32.867617884938198,-0.72951320006103504
2021-06-30 09:20:33,-0.12862047916984401,27.648160000000001,6.8581185306424501,5.9683856974057701,4.5300722634289698,2.69760109873341,32.872226461162803,-0.64348390050359305
2021-06-30 09:20:34,-0.128242789562032,27.675450000000001,6.8580005090187699,5.9679645747939896,4.5295465307416496,2.7011948725774499,32.871646574088203,-0.66969327025790004
2021-06-30 09:20:35,-0.134537616358921,27.675450000000001,6.8582580107431701,5.9682086649702404,4.5298093970853097,2.6995101480238102,32.871501602319498,-0.67667480543262903
2021-06-30 09:20:36,-0.13749046238363999,27.677140000000001,6.8578824873950897,5.96827304040134,4.5300400757134103,2.7006729742102902,32.872188310697403,-0.73695254082099804
2021-06-30 09:20:37,-0.1366549671906,27.677140000000001,6.8579468628261901,5.9682542642339396,4.5305550791622098,2.7013276361971599,32.874111094155303,-0.75648557912407199
2021-06-30 09:20:38,-0.12858614375095501,27.679580000000001,6.8580702490691303,5.9679806686517596,4.5298469494201097,2.7024584159926701,32.875957576682403,-0.77033419807721704
2021-06-30 09:20:39,-0.13049748206928199,27.679580000000001,6.8574479532351598,5.9683186396650401,4.5315958152983402,2.6962734625362401,32.876415382267702,-0.77460705020601595
2021-06-30 09:20:41,-0.12661757973447399,27.685639999999999,6.8580487905921004,5.9680209032961997,4.5315314398672397,2.6997985655424999,32.878200824049998,-0.74793987486647395
2021-06-30 09:20:42,-0.13038303067297199,27.678619999999999,6.8583438446512996,5.9683105927361497,4.5330228040210603,2.7001373416755698,32.879635281550399,-0.74046238364108397
2021-06-30 09:20:43,-0.12788799023348099,27.678619999999999,6.8578127473447301,5.9678411885510503,4.5342566664504798,2.6965435678315299,32.881229971005602,-0.719250724858846
2021-06-30 09:20:44,-0.13139020296047599,27.661629999999999,6.8585369709446002,5.96733691434076,4.5332910349839803,2.7044773386235299,32.884732183732602,-0.66820540210590096
2021-06-30 09:20:45,-0.12907828475507199,27.661629999999999,6.8583760323668503,5.9680289502250901,4.5330335332595801,2.6944468182511798,32.8814512437052,-0.69575003815046899
2021-06-30 09:20:46,-0.13017701815961899,27.71903,6.8580917075461603,5.9683696035479903,4.5335914536624502,2.7020097665191498,32.879414008850901,-0.78124523119182299
2021-06-30 09:20:47,-0.12520982755989701,27.71903,6.8581024367846801,5.9686271052723896,4.5336236413779902,2.7040882038760898,32.877826949488799,-0.72924614680298305
2021-06-30 09:20:48,-0.12977643827254601,27.68317,6.8584833247520196,5.9680423617732297,4.5328028546314698,2.6947901724401002,32.877697237906297,-0.74683351136884002
2021-06-30 09:20:49,-0.12982221883106801,27.68317,6.8581668122157797,5.9679699394132504,4.5329530639706999,2.7030306729742102,32.877094460552399,-0.60113688386998598
2021-06-30 09:20:50,-0.13365634060735401,27.662330000000001,6.8581453537387498,5.9681925711124704,4.5336880168090996,2.6947764382725499,32.878811231496996,-0.65321226918967801
2021-06-30 09:20:51,-0.13340454753547901,27.673349999999999,6.8585637940408999,5.9682542642339396,4.5338757784831403,2.7018861590111398,32.8789104227072,-0.66294063787577995
2021-06-30 09:20:52,-0.13530444071417799,27.673349999999999,6.8579307689684104,5.9682488996146796,4.5330818148329,2.7077231802227999,32.882878071112501,-0.626812147108188
2021-06-30 09:20:53,-0.133003967648406,27.673349999999999,6.8573728485655403,5.9683749681672502,4.5336129121394801,2.6986265832443102,32.881130779795498,-0.56916679383488
2021-06-30 09:20:54,-0.134411719822983,27.69116,6.85855306480238,5.9688175492560704,4.5337416630016802,2.7037540057988698,32.883770792003702,-0.68564016481001899
2021-06-30 09:20:55,-0.124717686555775,27.659189999999999,6.8577591011521504,5.9682918165687502,4.5330067101632796,2.7108774607050199,32.884495650846901,-0.57721654204181705
2021-06-30 09:20:56,-0.13002823134442101,27.659189999999999,6.8583653031283403,5.9681630657065501,4.5333822335113698,2.7025453990538701,32.882015870593598,-0.66728979093544905
2021-06-30 09:20:57,-0.12625133526629001,27.659189999999999,6.8586281694720004,5.9684447082176098,4.5333768688921099,2.7059606287196698,32.8817182969632,-0.65328857012054797
2021-06-30 09:20:58,-0.130634823744852,27.67745,6.8578556642987998,5.9679404340073301,4.5332373887913899,2.7091377994811499,32.883725011445101,-0.65599725316649504
2021-06-30 09:20:59,-0.12738440408973101,27.703810000000001,6.8579307689684104,5.9682462173050501,4.5327277499618503,2.7015290706546602,32.884671142987898,-0.62658324431557999
2021-06-30 09:21:00,-0.12733862353120901,27.703810000000001,6.8579844151609901,5.9683266865939304,4.5341279155882797,2.7090279261407,32.882176102548399,-0.66484816114757095
2021-06-30 09:21:01,-0.12997100564627101,27.715949999999999,6.8583867616053702,5.9683079104265202,4.5331247317869696,2.6960170914085202,32.882962002136402,-0.65355562337859996
2021-06-30 09:21:02,-0.13024568899740699,27.715949999999999,6.8571689930337199,5.9680182209865702,4.5327384792003604,2.704710819472,32.885830917137199,-0.66053715855332895
2021-06-30 09:21:03,-0.13156188005493499,27.715949999999999,6.8579093104913804,5.9687209861094104,4.5343264065008402,2.7028383946284098,32.882962002136402,-0.56161300167862105
2021-06-30 09:21:04,-0.12779642911643699,27.720839999999999,6.8578342058217601,5.9681952534220999,4.5332803057454596,2.7061391728979101,32.8824126354342,-0.51117808637265005
2021-06-30 09:21:05,-0.13347321837326201,27.720839999999999,6.8577376426751098,5.9678465531703004,4.5331193671677097,2.7064504806958598,32.883847092934502,-0.66652678162673595
2021-06-30 09:21:06,-0.13000534106516001,27.720839999999999,6.8573996716618399,5.96818452418358,4.5339616123912698,2.7021471081947199,32.883267205859902,-0.67366091866320399
2021-06-30 09:21:07,-0.12863192430947701,27.731809999999999,6.85739430704258,5.9683454627613299,4.5338865077216504,2.7065649320921699,32.884671142987898,-0.66137646879291101
2021-06-30 09:21:08,-0.13388524339996799,27.739920000000001,6.8583277507935296,5.9681979357317303,4.5337309337631604,2.7041477186021701,32.885830917137199,-0.54856554249961498
2021-06-30 09:21:09,-0.13603692965054101,27.739920000000001,6.8584457724172099,5.9682140295895003,4.5360752723790601,2.7056172745307498,32.885052647642297,-0.73458721196399002
2021-06-30 09:21:10,-0.136803754005799,27.74615,6.8632471066534402,5.9681657480161796,4.5375237195788198,2.7048435830917099,32.8866854875629,-0.68918815809553102
2021-06-30 09:21:11,-0.12794521593163499,27.74615,6.8693627726079596,5.9685278598161204,4.5374110625743898,2.71487410346406,32.883946284144699,-0.67293605981993498
2021-06-30 09:21:12,-0.128460247215018,27.705449999999999,6.8705268949870302,5.9680289502250901,4.5366653804974799,2.71009461315428,32.8842209674958,-0.72199755837021895
2021-06-30 09:21:13,-0.130795055699678,27.705449999999999,6.8723240424385796,5.9684312966694701,4.53764710582176,2.70905539447581,32.884549061498603,-0.68548756294826196
2021-06-30 09:21:14,-0.130669159163741,27.680040000000002,6.8679947946970801,5.9684044735731696,4.5373627810010699,2.7116877765908698,32.883763161910601,-0.71299404852738602
2021-06-30 09:21:15,-0.131825118266443,27.680040000000002,6.8597440102777396,5.96789483474363,4.53580704141614,2.7063955440256402,32.884205707309597,-0.73744849687165903
2021-06-30 09:21:16,-0.12859758889058301,27.694849999999999,6.8581882706928097,5.9681577010872902,4.5376256473447301,2.7041156722111999,32.887204333892903,-0.71387150923241205
2021-06-30 09:21:17,-0.13144742865863099,27.694849999999999,6.8580112382572898,5.9681818418739496,4.5364025141538198,2.70994811536701,32.888516709903897,-0.74858843277887399
2021-06-30 09:21:18,-0.12967343201587,27.66703,6.8577322780558498,5.9683830150961397,4.5366492866397099,2.7009980161758,32.889088966885403,-0.67114298794445704
2021-06-30 09:21:19,-0.12897527849839499,27.66703,6.8582955630779798,5.9680101740576896,4.5372447593773799,2.7041477186021701,32.890157179917601,-0.67751411567221198
2021-06-30 09:21:20,-0.129627651457348,27.65802,6.8585745232794197,5.9684715313138996,4.5369711637952097,2.6989058446512999,32.8916908286281,-0.43590721806805799
2021-06-30 09:21:21,-0.12721272699526701,27.65802,6.8576357149092004,5.9683722858576198,4.5369228822218899,2.7101999084388799,32.890103769265998,-0.56199450633298598
2021-06-30 09:21:23,-0.13159621547382899,27.686859999999999,6.8575927979551397,5.9682381703761598,4.5370301746070503,2.69950556996795,32.891095681367297,-0.69323210743170405
2021-06-30 09:21:24,-0.12900961391728899,27.676659999999998,6.8579039458721196,5.9683964266442802,4.5368370483137497,2.6999175949946599,32.893026094918397,-0.60193804364412495
2021-06-30 09:21:25,-0.13762780405921099,27.676659999999998,6.8576035271936497,5.9678143654547497,4.5367994959789399,2.7071738135205301,32.893811994506301,-0.59755074011902998
2021-06-30 09:21:26,-0.13718144361361101,27.674759999999999,6.8583653031283403,5.9682006180413598,4.5371750193270302,2.7100350984281998,32.882405005341099,-0.56878528918053195
2021-06-30 09:21:27,-0.13271783915763799,27.674759999999999,6.8584296785594399,5.9684071558828,4.5370891854188899,2.7187791851060599,32.873508316801498,-0.62040286891500696
2021-06-30 09:21:28,-0.129501754921411,27.64547,6.85768399648253,5.9681094195139597,4.5364078787730797,2.71266748054326,32.869540668396098,-0.58038303067298203
2021-06-30 09:21:29,-0.134468945521133,27.64547,6.85797905054174,5.9681523364680302,4.5375773657713996,2.7101815962154698,32.866801464977897,-0.63478559438425597
2021-06-30 09:21:30,-0.131767892568288,27.653220000000001,6.8572494623226001,5.9686646576072002,4.5375988242484304,2.7080573783000199,32.8675492141004,-0.65733251945673798
2021-06-30 09:21:31,-0.133129864184344,27.653220000000001,6.8578342058217601,5.9681818418739496,4.5369926222722397,2.7083045933160399,32.869265985044997,-0.66488631161299705
2021-06-30 09:21:32,-0.13148176407751999,27.67821,6.8577108195788199,5.9681201487524804,4.53623084633755,2.7057454600946098,32.8676636654967,-0.68319853502212402
2021-06-30 09:21:33,-0.12900961391728899,27.67821,6.8580058736380298,5.96849567210056,4.5373252286662602,2.7096688539600202,32.867778116893,-0.65950709598656398
2021-06-30 09:21:34,-0.13016557301999099,27.67745,6.8578288412025001,5.9680101740576896,4.5368155898367197,2.7021013276361998,32.864726079658197,-0.64291164352204599
2021-06-30 09:21:35,-0.130566152907064,27.67745,6.8581507183580097,5.96776071926217,4.5365634527315803,2.7067114298794399,32.863184800854597,-0.64592553029147104
2021-06-30 09:21:36,-0.127281397833055,27.674689999999998,6.8577483719136296,5.9685707767701803,4.5396105564703202,2.7120677552266099,32.862925377689599,-0.635930108347317
2021-06-30 09:21:37,-0.128036777048679,27.68655,6.8577591011521504,5.9684366612887203,4.54051181250572,2.7049671905997301,32.863329772623203,-0.720204486494741
2021-06-30 09:21:38,-0.134365939264457,27.68655,6.8576518087669696,5.9681630657065501,4.5399109751487901,2.70856554249962,32.862253929497903,-0.72958950099190401
2021-06-30 09:21:39,-0.130749275141156,27.68655,6.8578073827254702,5.96816843032581,4.5403240508316802,2.70311307797955,32.863718907370703,-0.63722722417213395
2021-06-30 09:21:40,-0.12800244162978999,27.712499999999999,6.8575230579047801,5.9685359067450001,4.5409248881886102,2.7088768502975702,32.862643064245397,-0.64859606287197502
2021-06-30 09:21:41,-0.135716465740884,27.727070000000001,6.8572977438959297,5.9681201487524804,4.5405869171753404,2.7024904623836399,32.861841904471198,-0.62940637875782302
2021-06-30 09:21:42,-0.136632076911339,27.727070000000001,6.8577537365328904,5.9680477263924896,4.5398895166717503,2.7082496566458101,32.862826186479502,-0.76556538989775702
2021-06-30 09:21:43,-0.13292385167099099,27.727070000000001,6.85772154881733,5.9683079104265202,4.5407639496108603,2.7214619258355,32.8600030520372,-0.72485884327788797
2021-06-30 09:21:44,-0.13373645658477001,27.70579,6.8579683213032201,5.9684259320502102,4.5402811338776097,2.7066198687624001,32.8603082557607,-0.70685182359223997
2021-06-30 09:21:45,-0.13028002441629599,27.70579,6.8581775414542898,5.9680155386769398,4.5404635309324002,2.7093254997710998,32.862963528154999,-0.73203113077979898
2021-06-30 09:21:46,-0.130852281397833,27.739619999999999,6.8578771227758297,5.9683535096902203,4.5407907727071599,2.7094445292232598,32.868159621547399,-0.71841141461926294
2021-06-30 09:21:47,-0.12795666107126299,27.739619999999999,6.8578556642987998,5.9684554374561296,4.5408766066152904,2.7096688539600202,32.8667785746986,-0.71944147718602802
2021-06-30 09:21:48,-0.129387303525101,27.743220000000001,6.8580541552113603,5.9678143654547497,4.53978222428659,2.7106210895772902,32.871287959713101,-0.77414924462078105
2021-06-30 09:21:49,-0.13125286128490599,27.743220000000001,6.8578932166335997,5.9680209032961997,4.54036160316649,2.70718296963223,32.874645200671502,-0.75377689607812504
2021-06-30 09:21:50,-0.12868915000763201,27.728680000000001,6.8581238952617101,5.9686941630131196,4.5409087943308402,2.7017488173355702,32.878681519914501,-0.73809705478407595
2021-06-30 09:21:51,-0.12907828475507199,27.728680000000001,6.8584725955135104,5.9681550187776597,4.5404635309324002,2.7024446818251202,32.878681519914501,-0.64401800701968004
2021-06-30 09:21:51,-0.12907828475507199,27.728680000000001,6.8584725955135104,5.9681550187776597,4.5404635309324002,2.7024446818251202,32.878681519914501,-0.64401800701968004
2021-06-30 09:21:52,-0.12634289638333801,27.713840000000001,6.8580219674957998,5.96818988880284,4.54006654910728,2.7129192736151402,32.870944605524201,-0.63169540668396096
2021-06-30 09:21:53,-0.133003967648406,27.713840000000001,6.85797905054174,5.9686646576072002,4.5410375451930403,2.7051777811689299,32.874729131695403,-0.75553181748817699
2021-06-30 09:21:54,-0.13018846329925199,27.723890000000001,6.8574586824736699,5.9683588743094802,4.5397554011902903,2.71101938043644,32.871928887532398,-0.68354188921104497
2021-06-30 09:21:55,-0.12801388676941799,27.723890000000001,6.8583170215550204,5.96769366152144,4.5401684768731903,2.7123378605219002,32.871188768503004,-0.73622768197771105
2021-06-30 09:21:56,-0.13037158553334399,27.663060000000002,6.8578127473447301,5.9686431991301703,4.5406995741797704,2.7086067450022902,32.877689607813203,-0.82469861132306499
2021-06-30 09:21:57,-0.132042575919424,27.663060000000002,6.8573996716618399,5.9682462173050501,4.5405654586982998,2.7114909201892301,32.879047764382697,-0.82153212269190101
2021-06-30 09:21:58,-0.13948191667938201,27.632660000000001,6.85754988100107,5.9684447082176098,4.5406566572256999,2.7113627346253599,32.872318022279899,-0.80959102701052998
2021-06-30 09:21:59,-0.13375934686403099,27.632660000000001,6.8583116569357596,5.9682354880665303,4.5410107220967504,2.7118022279871798,32.874187395086203,-0.73603692965054601
2021-06-30 09:22:00,-0.13142453837936999,27.670359999999999,6.8579307689684104,5.9678599647184498,4.5411180144819197,2.70788799023348,32.8755608118419,-0.77617121928886801
2021-06-30 09:22:01,-0.13112696474896901,27.670359999999999,6.8580219674957998,5.96847957824279,4.5433121437585902,2.7130657714024098,32.8775217457653,-0.708225240347927
2021-06-30 09:22:02,-0.126960933923392,27.671869999999998,6.8578342058217601,5.9679967625095403,4.5425771909201904,2.7135510453227498,32.877773538837197,-0.71749580344879405
2021-06-30 09:22:03,-0.12726995269342201,27.671869999999998,6.85756597485884,5.9678841055051102,4.5424752631542802,2.7157530901876998,32.882313444224003,-0.69704715397528605
2021-06-30 09:22:04,-0.130714939722263,27.686630000000001,6.8591056205859902,5.9683240042843,4.5433657899511699,2.7156294826796898,32.881352052494996,-0.70696627498855302
2021-06-30 09:22:05,-0.12888371738135199,27.686630000000001,6.8573567547077703,5.9684527551465001,4.5428615157408796,2.7116328399206502,32.8855333435068,-0.67282160842362104
2021-06-30 09:22:06,-0.126754921410039,27.69584,6.85898223434305,5.9678304593125304,4.5433711545704201,2.7162383641080399,32.889180528002399,-0.68487715550130601
2021-06-30 09:22:07,-0.125633297726231,27.69584,6.8586549925682903,5.96847421362353,4.5428561511216303,2.70987944452922,32.888905844651298,-0.68613612086067899
2021-06-30 09:22:09,-0.129593316038454,27.665040000000001,6.8593684869296503,5.9679887155806499,4.5426469309705499,2.7108133679230901,32.8902640012208,-0.69761941095681601
2021-06-30 09:22:10,-0.12886082710209101,27.695910000000001,6.8569812313596801,5.9680960079658201,4.5426844833053597,2.7079520830154098,32.893346558828,-0.65965969784832001
2021-06-30 09:22:11,-0.12862047916984401,27.695910000000001,6.8585155124675703,5.9684312966694701,4.5435803747214996,2.71416450480696,32.896169693270302,-0.60510453227528904
2021-06-30 09:22:12,-0.130623378605219,27.703790000000001,6.8600015120021398,5.9683883797153996,4.5433014145200703,2.7164123302304302,32.893033725011399,-0.64836716007934903
2021-06-30 09:22:13,-0.129661986876242,27.679960000000001,6.8663478565847704,5.9680772317984099,4.54304927741493,2.7123103921867799,32.891065160994998,-0.67961239127116801
2021-06-30 09:22:14,-0.14109568136731199,27.679960000000001,6.8699850684419301,5.9685010367198199,4.5437949594918399,2.7058919578818799,32.8923088661682,-0.71856401648100199
2021-06-30 09:22:15,-0.13255760720280599,27.679960000000001,6.8721577392415698,5.9683615566191,4.5434677177170801,2.7192461468029898,32.894559743628903,-0.67728521287960297
2021-06-30 09:22:16,-0.135556233786053,27.697980000000001,6.8720611760949204,5.9683561919998498,4.5425235447276098,2.7113398443460999,32.897001373416799,-0.71993743323668902
2021-06-30 09:22:17,-0.13212269189684001,27.697980000000001,6.8718465913245899,5.9684232497405798,4.5429419850297599,2.7132626278040601,32.897283686861002,-0.67446207843735995
2021-06-30 09:22:18,-0.12920418129101399,27.7182,6.8724849810163304,5.9685117659583398,4.5437895948725799,2.7170395238821898,32.895292232565197,-0.66080421181138105
2021-06-30 09:22:19,-0.129639096596981,27.713049999999999,6.8723723240119003,5.96791629322066,4.5426898479246196,2.7122554555165599,32.896482527086803,-0.66999847398137902
2021-06-30 09:22:20,-0.12851747291316701,27.713049999999999,6.8713852340683701,5.9679967625095403,4.5429849019838198,2.7103738745612702,32.897344727605699,-0.69822981840378995
2021-06-30 09:22:21,-0.13282084541431399,27.713049999999999,6.8725439918281701,5.9683481450709603,4.5435803747214996,2.7161513810468501,32.895765298336599,-0.64722264611628799
2021-06-30 09:22:22,-0.12910117503433799,27.725159999999999,6.8724635225392996,5.96796189248436,4.5429044326949501,2.7141873950862201,32.897558370212103,-0.70612696474897096
2021-06-30 09:22:23,-0.12666336029299599,27.70532,6.8723240424385796,5.9681603833969197,4.5428239634060699,2.7143476270410498,32.9002365328857,-0.70360903403022301
2021-06-30 09:22:24,-0.12629711582481101,27.70532,6.8718304974668101,5.9682113472798699,4.54279714030978,2.7151258965359402,32.903502212726998,-0.74828322905539602
2021-06-30 09:22:25,-0.133003967648406,27.70532,6.8722221146726703,5.9683266865939304,4.5432477683274799,2.7110560048832602,32.900419655119798,-0.70673737219594401
2021-06-30 09:22:26,-0.13521287959712899,27.69585,6.8725118041126203,5.9683696035479903,4.5425128154890899,2.71278650999542,32.898603692965096,-0.65313596825880904
2021-06-30 09:22:27,-0.12615977414924601,27.719909999999999,6.8717929451320003,5.9682113472798699,4.5427595879749703,2.7124065313596799,32.900602777353903,-0.67644590264002102
2021-06-30 09:22:28,-0.13101251335266401,27.719909999999999,6.8722328439111902,5.9682086649702404,4.5439827211658796,2.7146497787273001,32.903761635892003,-0.69296505417366905
2021-06-30 09:22:29,-0.12669769571188999,27.719909999999999,6.87170174660461,5.9679860332710204,4.5442938690828596,2.71508927208912,32.908690676026197,-0.63222951320006504
2021-06-30 09:22:30,-0.13248893636502401,27.733709999999999,6.87183586208607,5.96755954603998,4.5446693924309498,2.7168655577598102,32.913711277277599,-0.58999694796277102
2021-06-30 09:22:31,-0.13354188921105001,27.733709999999999,6.8719807068060401,5.9686592929879501,4.5472980558675404,2.7227163131390202,32.9117884938196,-0.67255455516556895
2021-06-30 09:22:32,-0.135418892110482,27.736319999999999,6.8716105480772196,5.9684634843850102,4.5468903448039004,2.71533648710514,32.927887990233501,-0.77254692507248601
2021-06-30 09:22:33,-0.130589043186325,27.736319999999999,6.8715408080268601,5.96811746644285,4.5460641934381201,2.7185319700900399,32.951220814893901,-0.71684724553639401
2021-06-30 09:22:34,-0.13272928429727099,27.74577,6.8719324252327203,5.9683964266442802,4.5475126406378701,2.7134320158705898,32.952342438577801,-0.70666107126507505
2021-06-30 09:22:35,-0.13014268274073101,27.74577,6.8720182591408498,5.9683320512131903,4.5471478465283104,2.7131344422402002,32.952594231649599,-0.708225240347927
2021-06-30 09:22:36,-0.13119563558675601,27.71959,6.8632041896993696,5.9679726217228799,4.5467776877994801,2.7143613612086099,32.9499465893484,-0.75015260186174304
2021-06-30 09:22:37,-0.134388829543723,27.71959,6.8577698303906596,5.9684929897909296,4.5465523737906297,2.7182069281245198,32.922218831069699,-0.71295589806196003
2021-06-30 09:22:38,-0.12905539447581099,27.72607,6.8581024367846801,5.96849567210056,4.5467079477491197,2.7209766519151501,32.9117884938196,-0.77586601556538903
2021-06-30 09:22:39,-0.13102395849229201,27.72607,6.8583062923164997,5.9676695207347796,4.54664893693728,2.7148283229055399,32.911124675720998,-0.800206012513349
2021-06-30 09:22:40,-0.134411719822983,27.6875,6.8577591011521504,5.9685734590798099,4.5472551389134699,2.71768502975736,32.911330688234401,-0.71070502060124796
2021-06-30 09:22:41,-0.13140164810010899,27.6875,6.8577912888677002,5.9686244229627601,4.5466328430795002,2.7163116130016798,32.916358919578798,-0.69876392491987604
2021-06-30 09:22:42,-0.13234014954982601,27.687519999999999,6.8582258230276203,5.9678304593125304,4.5474804529223301,2.7190126659545202,32.915145734778001,-0.73927971921257996
2021-06-30 09:22:43,-0.13349610865252801,27.687519999999999,6.8572440977033402,5.9681872064932104,4.5457262224248396,2.7214344575003802,32.9183351136884,-0.68045170151074996
2021-06-30 09:22:44,-0.130703494582635,27.696300000000001,6.8577537365328904,5.9686271052723896,4.5470244602853702,2.7181611475660001,32.918541126201703,-0.70456279566610103
2021-06-30 09:22:45,-0.12911262017396599,27.696300000000001,6.8573889424233201,5.9678304593125304,4.54692253251946,2.7171356630550898,32.9217991759499,-0.78479322447733502
2021-06-30 09:22:46,-0.13256905234244001,27.664899999999999,6.8580434259728396,5.9682864519494903,4.5460105472455403,2.7204730657714,32.922043338928702,-0.67263085609643902
2021-06-30 09:22:47,-0.13367923088661501,27.664899999999999,6.8575176932855202,5.9684393435983498,4.5482046765222002,2.7180695864489599,32.923859301083503,-0.63554860369296895
